CCD积分时间:1.000000
采样次数:0
内存单元 159:=0.000000
内存单元 160:=0.000000
内存单元 161:=0.000000
内存单元 162:=0.000000
内存单元 163:=0.000000
内存单元 164:=0.000000
内存单元 165:=0.000000
内存单元 166:=0.000000
内存单元 167:=0.000000
内存单元 168:=0.000000
内存单元 169:=0.000000
内存单元 170:=0.000000
内存单元 171:=0.000000
内存单元 172:=0.000000
内存单元 173:=0.000000
内存单元 174:=0.000000
内存单元 175:=0.000000
内存单元 176:=0.000000
内存单元 177:=0.000000
内存单元 178:=0.000000
内存单元 179:=0.000000
内存单元 180:=0.000000
内存单元 181:=0.000000
内存单元 182:=0.000000
内存单元 183:=0.000000
内存单元 184:=0.000000
内存单元 185:=0.000000
内存单元 186:=0.000000
内存单元 187:=0.000000
内存单元 188:=0.000000
内存单元 189:=0.000000
内存单元 190:=0.000000
内存单元 191:=0.000000
内存单元 192:=0.000000
内存单元 193:=0.000000
内存单元 194:=0.000000
内存单元 195:=0.000000
内存单元 196:=0.000000
内存单元 197:=0.000000
内存单元 198:=0.000000
内存单元 199:=0.000000
内存单元 200:=0.000000
内存单元 201:=0.000000
内存单元 202:=0.000000
内存单元 203:=0.000000
内存单元 204:=0.000000
内存单元 205:=0.000000
内存单元 206:=0.000000
内存单元 207:=0.000000
内存单元 208:=0.000000
内存单元 209:=0.000000
内存单元 210:=0.000000
内存单元 211:=0.000000
内存单元 212:=0.000000
内存单元 213:=0.000000
内存单元 214:=0.000000
内存单元 215:=0.000000
内存单元 216:=0.000000
内存单元 217:=0.000000
内存单元 218:=0.000000
内存单元 219:=0.000000
内存单元 220:=0.000000
内存单元 221:=0.000000
内存单元 222:=0.000000
内存单元 223:=0.000000
内存单元 224:=0.000000
内存单元 225:=0.000000
内存单元 226:=0.000000
内存单元 227:=0.000000
内存单元 228:=0.000000
内存单元 229:=0.000000
内存单元 230:=0.000000
内存单元 231:=0.000000
内存单元 232:=0.000000
内存单元 233:=0.000000
内存单元 234:=0.000000
内存单元 235:=0.000000
内存单元 236:=0.000000
内存单元 237:=0.000000
内存单元 238:=0.000000
内存单元 239:=0.000000
内存单元 240:=0.000000
内存单元 241:=0.000000
内存单元 242:=0.000000
内存单元 243:=0.000000
内存单元 244:=0.000000
内存单元 245:=0.000000
内存单元 246:=0.000000
内存单元 247:=0.000000
内存单元 248:=0.000000
内存单元 249:=0.000000
内存单元 250:=0.000000
内存单元 251:=0.000000
内存单元 252:=0.000000
内存单元 253:=0.000000
内存单元 254:=0.000000
内存单元 255:=0.000000
内存单元 256:=0.000000
内存单元 257:=0.000000
内存单元 258:=0.000000
内存单元 259:=0.000000
内存单元 260:=0.000000
内存单元 261:=0.000000
内存单元 262:=0.000000
内存单元 263:=0.000000
内存单元 264:=0.000000
内存单元 265:=0.000000
内存单元 266:=0.000000
内存单元 267:=0.000000
内存单元 268:=0.000000
内存单元 269:=0.000000
内存单元 270:=0.000000
内存单元 271:=0.000000
内存单元 272:=0.000000
内存单元 273:=0.000000
内存单元 274:=0.000000
内存单元 275:=0.000000
内存单元 276:=0.000000
内存单元 277:=0.000000
内存单元 278:=0.000000
内存单元 279:=0.000000
内存单元 280:=0.000000
内存单元 281:=0.000000
内存单元 282:=0.000000
内存单元 283:=0.000000
内存单元 284:=0.000000
内存单元 285:=0.000000
内存单元 286:=0.000000
内存单元 287:=0.000000
内存单元 288:=0.000000
内存单元 289:=0.000000
内存单元 290:=0.000000
内存单元 291:=0.000000
内存单元 292:=0.000000
内存单元 293:=0.000000
内存单元 294:=0.000000
内存单元 295:=0.000000
内存单元 296:=0.000000
内存单元 297:=0.000000
内存单元 298:=0.000000
内存单元 299:=0.000000
内存单元 300:=0.000000
内存单元 301:=0.000000
内存单元 302:=0.000000
内存单元 303:=0.000000
内存单元 304:=0.000000
内存单元 305:=0.000000
内存单元 306:=0.000000
内存单元 307:=0.000000
内存单元 308:=0.000000
内存单元 309:=0.000000
内存单元 310:=0.000000
内存单元 311:=0.000000
内存单元 312:=0.000000
内存单元 313:=0.000000
内存单元 314:=0.000000
内存单元 315:=0.000000
内存单元 316:=0.000000
内存单元 317:=0.000000
内存单元 318:=0.000000
内存单元 319:=0.000000
内存单元 320:=0.000000
内存单元 321:=0.000000
内存单元 322:=0.000000
内存单元 323:=0.000000
内存单元 324:=0.000000
内存单元 325:=0.000000
内存单元 326:=0.000000
内存单元 327:=0.000000
内存单元 328:=0.000000
内存单元 329:=0.000000
内存单元 330:=0.000000
内存单元 331:=0.000000
内存单元 332:=0.000000
内存单元 333:=0.000000
内存单元 334:=0.000000
内存单元 335:=0.000000
内存单元 336:=0.000000
内存单元 337:=0.000000
内存单元 338:=0.000000
内存单元 339:=0.000000
内存单元 340:=0.000000
内存单元 341:=0.000000
内存单元 342:=0.000000
内存单元 343:=0.000000
内存单元 344:=0.000000
内存单元 345:=0.000000
内存单元 346:=0.000000
内存单元 347:=0.000000
内存单元 348:=0.000000
内存单元 349:=0.000000
内存单元 350:=0.000000
内存单元 351:=0.000000
内存单元 352:=0.000000
内存单元 353:=0.000000
内存单元 354:=0.000000
内存单元 355:=0.000000
内存单元 356:=0.000000
内存单元 357:=0.000000
内存单元 358:=0.000000
内存单元 359:=0.000000
内存单元 360:=0.000000
内存单元 361:=0.000000
内存单元 362:=0.000000
内存单元 363:=0.000000
内存单元 364:=0.000000
内存单元 365:=0.000000
内存单元 366:=0.000000
内存单元 367:=0.000000
内存单元 368:=0.000000
内存单元 369:=0.000000
内存单元 370:=0.000000
内存单元 371:=0.000000
内存单元 372:=0.000000
内存单元 373:=0.000000
内存单元 374:=0.000000
内存单元 375:=0.000000
内存单元 376:=0.000000
内存单元 377:=0.000000
内存单元 378:=0.000000
内存单元 379:=0.000000
内存单元 380:=0.000000
内存单元 381:=0.000000
内存单元 382:=0.000000
内存单元 383:=0.000000
内存单元 384:=0.000000
内存单元 385:=0.000000
内存单元 386:=0.000000
内存单元 387:=0.000000
内存单元 388:=0.000000
内存单元 389:=0.000000
内存单元 390:=0.000000
内存单元 391:=0.000000
内存单元 392:=0.000000
内存单元 393:=0.000000
内存单元 394:=0.000000
内存单元 395:=0.000000
内存单元 396:=0.000000
内存单元 397:=0.000000
内存单元 398:=0.000000
内存单元 399:=0.000000
内存单元 400:=0.000000
内存单元 401:=0.000000
内存单元 402:=0.000000
内存单元 403:=0.000000
内存单元 404:=0.000000
内存单元 405:=0.000000
内存单元 406:=0.000000
内存单元 407:=0.000000
内存单元 408:=0.000000
内存单元 409:=0.000000
内存单元 410:=0.000000
内存单元 411:=0.000000
内存单元 412:=0.000000
内存单元 413:=0.000000
内存单元 414:=0.000000
内存单元 415:=0.000000
内存单元 416:=0.000000
内存单元 417:=0.000000
内存单元 418:=0.000000
内存单元 419:=0.000000
内存单元 420:=0.000000
内存单元 421:=0.000000
内存单元 422:=0.000000
内存单元 423:=0.000000
内存单元 424:=0.000000
内存单元 425:=0.000000
内存单元 426:=0.000000
内存单元 427:=0.000000
内存单元 428:=0.000000
内存单元 429:=0.000000
内存单元 430:=0.000000
内存单元 431:=0.000000
内存单元 432:=0.000000
内存单元 433:=0.000000
内存单元 434:=0.000000
内存单元 435:=0.000000
内存单元 436:=0.000000
内存单元 437:=0.000000
内存单元 438:=0.000000
内存单元 439:=0.000000
内存单元 440:=0.000000
内存单元 441:=0.000000
内存单元 442:=0.000000
内存单元 443:=0.000000
内存单元 444:=0.000000
内存单元 445:=0.000000
内存单元 446:=0.000000
内存单元 447:=0.000000
内存单元 448:=0.000000
内存单元 449:=0.000000
内存单元 450:=0.000000
内存单元 451:=0.000000
内存单元 452:=0.000000
内存单元 453:=0.000000
内存单元 454:=0.000000
内存单元 455:=0.000000
内存单元 456:=0.000000
内存单元 457:=0.000000
内存单元 458:=0.000000
内存单元 459:=0.000000
内存单元 460:=0.000000
内存单元 461:=0.000000
内存单元 462:=0.000000
内存单元 463:=0.000000
内存单元 464:=0.000000
内存单元 465:=0.000000
内存单元 466:=0.000000
内存单元 467:=0.000000
内存单元 468:=0.000000
内存单元 469:=0.000000
内存单元 470:=0.000000
内存单元 471:=0.000000
内存单元 472:=0.000000
内存单元 473:=0.000000
内存单元 474:=0.000000
内存单元 475:=0.000000
内存单元 476:=0.000000
内存单元 477:=0.000000
内存单元 478:=0.000000
内存单元 479:=0.000000
内存单元 480:=0.000000
内存单元 481:=0.000000
内存单元 482:=0.000000
内存单元 483:=0.000000
内存单元 484:=0.000000
内存单元 485:=0.000000
内存单元 486:=0.000000
内存单元 487:=0.000000
内存单元 488:=0.000000
内存单元 489:=0.000000
内存单元 490:=0.000000
内存单元 491:=0.000000
内存单元 492:=0.000000
内存单元 493:=0.000000
内存单元 494:=0.000000
内存单元 495:=0.000000
内存单元 496:=0.000000
内存单元 497:=0.000000
内存单元 498:=0.000000
内存单元 499:=0.000000
内存单元 500:=0.000000
内存单元 501:=0.000000
内存单元 502:=0.000000
内存单元 503:=0.000000
内存单元 504:=0.000000
内存单元 505:=0.000000
内存单元 506:=0.000000
内存单元 507:=0.000000
内存单元 508:=0.000000
内存单元 509:=0.000000
内存单元 510:=0.000000
内存单元 511:=0.000000
内存单元 512:=0.000000
内存单元 513:=0.000000
内存单元 514:=0.000000
内存单元 515:=0.000000
内存单元 516:=0.000000
内存单元 517:=0.000000
内存单元 518:=0.000000
内存单元 519:=0.000000
内存单元 520:=0.000000
内存单元 521:=0.000000
内存单元 522:=0.000000
内存单元 523:=0.000000
内存单元 524:=0.000000
内存单元 525:=0.000000
内存单元 526:=0.000000
内存单元 527:=0.000000
内存单元 528:=0.000000
内存单元 529:=0.000000
内存单元 530:=0.000000
内存单元 531:=0.000000
内存单元 532:=0.000000
内存单元 533:=0.000000
内存单元 534:=0.000000
内存单元 535:=0.000000
内存单元 536:=0.000000
内存单元 537:=0.000000
内存单元 538:=0.000000
内存单元 539:=0.000000
内存单元 540:=0.000000
内存单元 541:=0.000000
内存单元 542:=0.000000
内存单元 543:=0.000000
内存单元 544:=0.000000
内存单元 545:=0.000000
内存单元 546:=0.000000
内存单元 547:=0.000000
内存单元 548:=0.000000
内存单元 549:=0.000000
内存单元 550:=0.000000
内存单元 551:=0.000000
内存单元 552:=0.000000
内存单元 553:=0.000000
内存单元 554:=0.000000
内存单元 555:=0.000000
内存单元 556:=0.000000
内存单元 557:=0.000000
内存单元 558:=0.000000
内存单元 559:=0.000000
内存单元 560:=0.000000
内存单元 561:=0.000000
内存单元 562:=0.000000
内存单元 563:=0.000000
内存单元 564:=0.000000
内存单元 565:=0.000000
内存单元 566:=0.000000
内存单元 567:=0.000000
内存单元 568:=0.000000
内存单元 569:=0.000000
内存单元 570:=0.000000
内存单元 571:=0.000000
内存单元 572:=0.000000
内存单元 573:=0.000000
内存单元 574:=0.000000
内存单元 575:=0.000000
内存单元 576:=0.000000
内存单元 577:=0.000000
内存单元 578:=0.000000
内存单元 579:=0.000000
内存单元 580:=0.000000
内存单元 581:=0.000000
内存单元 582:=0.000000
内存单元 583:=0.000000
内存单元 584:=0.000000
内存单元 585:=0.000000
内存单元 586:=0.000000
内存单元 587:=0.000000
内存单元 588:=0.000000
内存单元 589:=0.000000
内存单元 590:=0.000000
内存单元 591:=0.000000
内存单元 592:=0.000000
内存单元 593:=0.000000
内存单元 594:=0.000000
内存单元 595:=0.000000
内存单元 596:=0.000000
内存单元 597:=0.000000
内存单元 598:=0.000000
内存单元 599:=0.000000
内存单元 600:=0.000000
内存单元 601:=0.000000
内存单元 602:=0.000000
内存单元 603:=0.000000
内存单元 604:=0.000000
内存单元 605:=0.000000
内存单元 606:=0.000000
内存单元 607:=0.000000
内存单元 608:=0.000000
内存单元 609:=0.000000
内存单元 610:=0.000000
内存单元 611:=0.000000
内存单元 612:=0.000000
内存单元 613:=0.000000
内存单元 614:=0.000000
内存单元 615:=0.000000
内存单元 616:=0.000000
内存单元 617:=0.000000
内存单元 618:=0.000000
内存单元 619:=0.000000
内存单元 620:=0.000000
内存单元 621:=0.000000
内存单元 622:=0.000000
内存单元 623:=0.000000
内存单元 624:=0.000000
内存单元 625:=0.000000
内存单元 626:=0.000000
内存单元 627:=0.000000
内存单元 628:=0.000000
内存单元 629:=0.000000
内存单元 630:=0.000000
内存单元 631:=0.000000
内存单元 632:=0.000000
内存单元 633:=0.000000
内存单元 634:=0.000000
内存单元 635:=0.000000
内存单元 636:=0.000000
内存单元 637:=0.000000
内存单元 638:=0.000000
内存单元 639:=0.000000
内存单元 640:=0.000000
内存单元 641:=0.000000
内存单元 642:=0.000000
内存单元 643:=0.000000
内存单元 644:=0.000000
内存单元 645:=0.000000
内存单元 646:=0.000000
内存单元 647:=0.000000
内存单元 648:=0.000000
内存单元 649:=0.000000
内存单元 650:=0.000000
内存单元 651:=0.000000
内存单元 652:=0.000000
内存单元 653:=0.000000
内存单元 654:=0.000000
内存单元 655:=0.000000
内存单元 656:=0.000000
内存单元 657:=0.000000
内存单元 658:=0.000000
内存单元 659:=0.000000
内存单元 660:=0.000000
内存单元 661:=0.000000
内存单元 662:=0.000000
内存单元 663:=0.000000
内存单元 664:=0.000000
内存单元 665:=0.000000
内存单元 666:=0.000000
内存单元 667:=0.000000
内存单元 668:=0.000000
内存单元 669:=0.000000
内存单元 670:=0.000000
内存单元 671:=0.000000
内存单元 672:=0.000000
内存单元 673:=0.000000
内存单元 674:=0.000000
内存单元 675:=0.000000
内存单元 676:=0.000000
内存单元 677:=0.000000
内存单元 678:=0.000000
内存单元 679:=0.000000
内存单元 680:=0.000000
内存单元 681:=0.000000
内存单元 682:=0.000000
内存单元 683:=0.000000
内存单元 684:=0.000000
内存单元 685:=0.000000
内存单元 686:=0.000000
内存单元 687:=0.000000
内存单元 688:=0.000000
内存单元 689:=0.000000
内存单元 690:=0.000000
内存单元 691:=0.000000
内存单元 692:=0.000000
内存单元 693:=0.000000
内存单元 694:=0.000000
内存单元 695:=0.000000
内存单元 696:=0.000000
内存单元 697:=0.000000
内存单元 698:=0.000000
内存单元 699:=0.000000
内存单元 700:=0.000000
内存单元 701:=0.000000
内存单元 702:=0.000000
内存单元 703:=0.000000
内存单元 704:=0.000000
内存单元 705:=0.000000
内存单元 706:=0.000000
内存单元 707:=0.000000
内存单元 708:=0.000000
内存单元 709:=0.000000
内存单元 710:=0.000000
内存单元 711:=0.000000
内存单元 712:=0.000000
内存单元 713:=0.000000
内存单元 714:=0.000000
内存单元 715:=0.000000
内存单元 716:=0.000000
内存单元 717:=0.000000
内存单元 718:=0.000000
内存单元 719:=0.000000
内存单元 720:=0.000000
内存单元 721:=0.000000
内存单元 722:=0.000000
内存单元 723:=0.000000
内存单元 724:=0.000000
内存单元 725:=0.000000
内存单元 726:=0.000000
内存单元 727:=0.000000
内存单元 728:=0.000000
内存单元 729:=0.000000
内存单元 730:=0.000000
内存单元 731:=0.000000
内存单元 732:=0.000000
内存单元 733:=0.000000
内存单元 734:=0.000000
内存单元 735:=0.000000
内存单元 736:=0.000000
内存单元 737:=0.000000
内存单元 738:=0.000000
内存单元 739:=0.000000
内存单元 740:=0.000000
内存单元 741:=0.000000
内存单元 742:=0.000000
内存单元 743:=0.000000
内存单元 744:=0.000000
内存单元 745:=0.000000
内存单元 746:=0.000000
内存单元 747:=0.000000
内存单元 748:=0.000000
内存单元 749:=0.000000
内存单元 750:=0.000000
内存单元 751:=0.000000
内存单元 752:=0.000000
内存单元 753:=0.000000
内存单元 754:=0.000000
内存单元 755:=0.000000
内存单元 756:=0.000000
内存单元 757:=0.000000
内存单元 758:=0.000000
内存单元 759:=0.000000
内存单元 760:=0.000000
内存单元 761:=0.000000
内存单元 762:=0.000000
内存单元 763:=0.000000
内存单元 764:=0.000000
内存单元 765:=0.000000
内存单元 766:=0.000000
内存单元 767:=0.000000
内存单元 768:=0.000000
内存单元 769:=0.000000
内存单元 770:=0.000000
内存单元 771:=0.000000
内存单元 772:=0.000000
内存单元 773:=0.000000
内存单元 774:=0.000000
内存单元 775:=0.000000
内存单元 776:=0.000000
内存单元 777:=0.000000
内存单元 778:=0.000000
内存单元 779:=0.000000
内存单元 780:=0.000000
内存单元 781:=0.000000
内存单元 782:=0.000000
内存单元 783:=0.000000
内存单元 784:=0.000000
内存单元 785:=0.000000
内存单元 786:=0.000000
内存单元 787:=0.000000
内存单元 788:=0.000000
内存单元 789:=0.000000
内存单元 790:=0.000000
内存单元 791:=0.000000
内存单元 792:=0.000000
内存单元 793:=0.000000
内存单元 794:=0.000000
内存单元 795:=0.000000
内存单元 796:=0.000000
内存单元 797:=0.000000
内存单元 798:=0.000000
内存单元 799:=0.000000
内存单元 800:=0.000000
内存单元 801:=0.000000
内存单元 802:=0.000000
内存单元 803:=0.000000
内存单元 804:=0.000000
内存单元 805:=0.000000
内存单元 806:=0.000000
内存单元 807:=0.000000
内存单元 808:=0.000000
内存单元 809:=0.000000
内存单元 810:=0.000000
内存单元 811:=0.000000
内存单元 812:=0.000000
内存单元 813:=0.000000
内存单元 814:=0.000000
内存单元 815:=0.000000
内存单元 816:=0.000000
内存单元 817:=0.000000
内存单元 818:=0.000000
内存单元 819:=0.000000
内存单元 820:=0.000000
内存单元 821:=0.000000
内存单元 822:=0.000000
内存单元 823:=0.000000
内存单元 824:=0.000000
内存单元 825:=0.000000
内存单元 826:=0.000000
内存单元 827:=0.000000
内存单元 828:=0.000000
内存单元 829:=0.000000
内存单元 830:=0.000000
内存单元 831:=0.000000
内存单元 832:=0.000000
内存单元 833:=0.000000
内存单元 834:=0.000000
内存单元 835:=0.000000
内存单元 836:=0.000000
内存单元 837:=0.000000
内存单元 838:=0.000000
内存单元 839:=0.000000
内存单元 840:=0.000000
内存单元 841:=0.000000
内存单元 842:=0.000000
内存单元 843:=0.000000
内存单元 844:=0.000000
内存单元 845:=0.000000
内存单元 846:=0.000000
内存单元 847:=0.000000
内存单元 848:=0.000000
内存单元 849:=0.000000
内存单元 850:=0.000000
内存单元 851:=0.000000
内存单元 852:=0.000000
内存单元 853:=0.000000
内存单元 854:=0.000000
内存单元 855:=0.000000
内存单元 856:=0.000000
内存单元 857:=0.000000
内存单元 858:=0.000000
内存单元 859:=0.000000
内存单元 860:=0.000000
内存单元 861:=0.000000
内存单元 862:=0.000000
内存单元 863:=0.000000
内存单元 864:=0.000000
内存单元 865:=0.000000
内存单元 866:=0.000000
内存单元 867:=0.000000
内存单元 868:=0.000000
内存单元 869:=0.000000
内存单元 870:=0.000000
内存单元 871:=0.000000
内存单元 872:=0.000000
内存单元 873:=0.000000
内存单元 874:=0.000000
内存单元 875:=0.000000
内存单元 876:=0.000000
内存单元 877:=0.000000
内存单元 878:=0.000000
内存单元 879:=0.000000
内存单元 880:=0.000000
内存单元 881:=0.000000
内存单元 882:=0.000000
内存单元 883:=0.000000
内存单元 884:=0.000000
内存单元 885:=0.000000
内存单元 886:=0.000000
内存单元 887:=0.000000
内存单元 888:=0.000000
内存单元 889:=0.000000
内存单元 890:=0.000000
内存单元 891:=0.000000
内存单元 892:=0.000000
内存单元 893:=0.000000
内存单元 894:=0.000000
内存单元 895:=0.000000
内存单元 896:=0.000000
内存单元 897:=0.000000
内存单元 898:=0.000000
内存单元 899:=0.000000
内存单元 900:=0.000000
内存单元 901:=0.000000
内存单元 902:=0.000000
内存单元 903:=0.000000
内存单元 904:=0.000000
内存单元 905:=0.000000
内存单元 906:=0.000000
内存单元 907:=0.000000
内存单元 908:=0.000000
内存单元 909:=0.000000
内存单元 910:=0.000000
内存单元 911:=0.000000
内存单元 912:=0.000000
内存单元 913:=0.000000
内存单元 914:=0.000000
内存单元 915:=0.000000
内存单元 916:=0.000000
内存单元 917:=0.000000
内存单元 918:=0.000000
内存单元 919:=0.000000
内存单元 920:=0.000000
内存单元 921:=0.000000
内存单元 922:=0.000000
内存单元 923:=0.000000
内存单元 924:=0.000000
内存单元 925:=0.000000
内存单元 926:=0.000000
内存单元 927:=0.000000
内存单元 928:=0.000000
内存单元 929:=0.000000
内存单元 930:=0.000000
内存单元 931:=0.000000
内存单元 932:=0.000000
内存单元 933:=0.000000
内存单元 934:=0.000000
内存单元 935:=0.000000
内存单元 936:=0.000000
内存单元 937:=0.000000
内存单元 938:=0.000000
内存单元 939:=0.000000
内存单元 940:=0.000000
内存单元 941:=0.000000
内存单元 942:=0.000000
内存单元 943:=0.000000
内存单元 944:=0.000000
内存单元 945:=0.000000
内存单元 946:=0.000000
内存单元 947:=0.000000
内存单元 948:=0.000000
内存单元 949:=0.000000
内存单元 950:=0.000000
内存单元 951:=0.000000
内存单元 952:=0.000000
内存单元 953:=0.000000
内存单元 954:=0.000000
内存单元 955:=0.000000
内存单元 956:=0.000000
内存单元 957:=0.000000
内存单元 958:=0.000000
内存单元 959:=0.000000
内存单元 960:=0.000000
内存单元 961:=0.000000
内存单元 962:=0.000000
内存单元 963:=0.000000
内存单元 964:=0.000000
内存单元 965:=0.000000
内存单元 966:=0.000000
内存单元 967:=0.000000
内存单元 968:=0.000000
内存单元 969:=0.000000
内存单元 970:=0.000000
内存单元 971:=0.000000
内存单元 972:=0.000000
内存单元 973:=0.000000
内存单元 974:=0.000000
内存单元 975:=0.000000
内存单元 976:=0.000000
内存单元 977:=0.000000
内存单元 978:=0.000000
内存单元 979:=0.000000
内存单元 980:=0.000000
内存单元 981:=0.000000
内存单元 982:=0.000000
内存单元 983:=0.000000
内存单元 984:=0.000000
内存单元 985:=0.000000
内存单元 986:=0.000000
内存单元 987:=0.000000
内存单元 988:=0.000000
内存单元 989:=0.000000
内存单元 990:=0.000000
内存单元 991:=0.000000
内存单元 992:=0.000000
内存单元 993:=0.000000
内存单元 994:=0.000000
内存单元 995:=0.000000
内存单元 996:=0.000000
内存单元 997:=0.000000
内存单元 998:=0.000000
内存单元 999:=0.000000
内存单元 1000:=0.000000
内存单元 1001:=0.000000
内存单元 1002:=0.000000
内存单元 1003:=0.000000
内存单元 1004:=0.000000
内存单元 1005:=0.000000
内存单元 1006:=0.000000
内存单元 1007:=0.000000
内存单元 1008:=0.000000
内存单元 1009:=0.000000
内存单元 1010:=0.000000
内存单元 1011:=0.000000
内存单元 1012:=0.000000
内存单元 1013:=0.000000
内存单元 1014:=0.000000
内存单元 1015:=0.000000
内存单元 1016:=0.000000
内存单元 1017:=0.000000
内存单元 1018:=0.000000
内存单元 1019:=0.000000
内存单元 1020:=0.000000
内存单元 1021:=0.000000
内存单元 1022:=0.000000
内存单元 1023:=0.000000
内存单元 1024:=0.000000
内存单元 1025:=0.000000
内存单元 1026:=0.000000
内存单元 1027:=0.000000
内存单元 1028:=0.000000
内存单元 1029:=0.000000
内存单元 1030:=0.000000
内存单元 1031:=0.000000
内存单元 1032:=0.000000
内存单元 1033:=0.000000
内存单元 1034:=0.000000
内存单元 1035:=0.000000
内存单元 1036:=0.000000
内存单元 1037:=0.000000
内存单元 1038:=0.000000
内存单元 1039:=0.000000
内存单元 1040:=0.000000
内存单元 1041:=0.000000
内存单元 1042:=0.000000
内存单元 1043:=0.000000
内存单元 1044:=0.000000
内存单元 1045:=0.000000
内存单元 1046:=0.000000
内存单元 1047:=0.000000
内存单元 1048:=0.000000
内存单元 1049:=0.000000
内存单元 1050:=0.000000
内存单元 1051:=0.000000
内存单元 1052:=0.000000
内存单元 1053:=0.000000
内存单元 1054:=0.000000
内存单元 1055:=0.000000
内存单元 1056:=0.000000
内存单元 1057:=0.000000
内存单元 1058:=0.000000
内存单元 1059:=0.000000
内存单元 1060:=0.000000
内存单元 1061:=0.000000
内存单元 1062:=0.000000
内存单元 1063:=0.000000
内存单元 1064:=0.000000
内存单元 1065:=0.000000
内存单元 1066:=0.000000
内存单元 1067:=0.000000
